migration_entry_id	object_kind	old_id	new_id	old_path	new_path	disposition	formulation_changed	machine_semantics_changed	phase_changed	reference_changed	retest_scope
MIG-222-NORM-099	NORM	N-O007-10	N-O007-10	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-100	NORM	N-O008-01	N-O008-01	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-101	NORM	N-O008-02	N-O008-02	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-102	NORM	N-O008-03	N-O008-03	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-103	NORM	N-O008-04	N-O008-04	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-104	NORM	N-O008-06	N-O008-06	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-105	NORM	N-O008-07	N-O008-07	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-106	NORM	N-O009-03	N-O009-03	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-107	NORM	N-O009-06	N-O009-06	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-108	NORM	N-O009-10	N-O009-10	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-109	NORM	N-O010-06	N-O010-06	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-110	NORM	N-O011-03	N-O011-03	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-111	NORM	N-O011-06	N-O011-06	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-112	NORM	N-O011-07	N-O011-07	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-113	NORM	N-O012-02	N-O012-02	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-114	NORM	N-O012-04	N-O012-04	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-115	NORM	N-O012-06	N-O012-06	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-116	NORM	N-O012-07	N-O012-07	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-117	NORM	N-O012-10	N-O012-10	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-118	NORM	N-O013-02	N-O013-02	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-119	NORM	N-O013-03	N-O013-03	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-120	NORM	N-O013-06	N-O013-06	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-121	NORM	N-O013-10	N-O013-10	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-122	NORM	N-O014-02	N-O014-02	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-123	NORM	N-O014-03	N-O014-03	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-124	NORM	N-O014-04	N-O014-04	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-125	NORM	N-O014-05	N-O014-05	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-126	NORM	N-O014-06	N-O014-06	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-127	NORM	N-O014-07	N-O014-07	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-128	NORM	N-O014-10	N-O014-10	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-129	NORM	N-O015-01	N-O015-01	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-130	NORM	N-O015-03	N-O015-03	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-131	NORM	N-O015-04	N-O015-04	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-132	NORM	N-O015-05	N-O015-05	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-133	NORM	N-O015-06	N-O015-06	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-134	NORM	N-O015-07	N-O015-07	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-135	NORM	N-O015-10	N-O015-10	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-136	NORM	N-O016-01	N-O016-01	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-137	NORM	N-O016-02	N-O016-02	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-138	NORM	N-O016-03	N-O016-03	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-139	NORM	N-O016-04	N-O016-04	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-140	NORM	N-O016-05	N-O016-05	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-141	NORM	N-O016-06	N-O016-06	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-142	NORM	N-O016-07	N-O016-07	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-143	NORM	N-O016-10	N-O016-10	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-144	NORM	N-O017-03	N-O017-03	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-145	NORM	N-O017-05	N-O017-05	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-146	NORM	N-O017-06	N-O017-06	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-147	NORM	N-O017-10	N-O017-10	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-148	NORM	N-O018-01	N-O018-01	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-149	NORM	N-O018-05	N-O018-05	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-150	NORM	N-O018-06	N-O018-06	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-151	NORM	N-O018-07	N-O018-07	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-152	NORM	N-O018-10	N-O018-10	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-153	NORM	N-O019-01	N-O019-01	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-154	NORM	N-O019-02	N-O019-02	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-155	NORM	N-O019-03	N-O019-03	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-156	NORM	N-O019-05	N-O019-05	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-157	NORM	N-O019-07	N-O019-07	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-158	NORM	N-O019-10	N-O019-10	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-159	NORM	N-O020-01	N-O020-01	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-160	NORM	N-O020-02	N-O020-02	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-161	NORM	N-O020-03	N-O020-03	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-162	NORM	N-O020-04	N-O020-04	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-163	NORM	N-O020-05	N-O020-05	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-164	NORM	N-O020-06	N-O020-06	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-165	NORM	N-O020-07	N-O020-07	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-166	NORM	N-O020-10	N-O020-10	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-167	NORM	N-O021-01	N-O021-01	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-168	NORM	N-O021-02	N-O021-02	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-169	NORM	N-O021-03	N-O021-03	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-170	NORM	N-O021-05	N-O021-05	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-171	NORM	N-O021-06	N-O021-06	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-172	NORM	N-O021-07	N-O021-07	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-173	NORM	N-O021-10	N-O021-10	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-174	NORM	N-O022-01	N-O022-01	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-175	NORM	N-O022-03	N-O022-03	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-176	NORM	N-O022-05	N-O022-05	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-177	NORM	N-O022-06	N-O022-06	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-178	NORM	N-O022-10	N-O022-10	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-179	NORM	N-O023-01	N-O023-01	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-180	NORM	N-O023-04	N-O023-04	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-181	NORM	N-O023-05	N-O023-05	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-182	NORM	N-O023-07	N-O023-07	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-183	NORM	N-O024-03	N-O024-03	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-184	NORM	N-O024-04	N-O024-04	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-185	NORM	N-O024-05	N-O024-05	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-186	NORM	N-O024-06	N-O024-06	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-187	NORM	N-O024-07	N-O024-07	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-188	NORM	N-O024-10	N-O024-10	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-189	NORM	N-O025-01	N-O025-01	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-190	NORM	N-O025-05	N-O025-05	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	TRUE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-191	NORM	N-O025-06	N-O025-06	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-192	NORM	N-O025-07	N-O025-07	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-193	NORM	N-O026-01	N-O026-01	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-194	NORM	N-O026-02	N-O026-02	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-195	NORM	N-O026-04	N-O026-04	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-196	NORM	N-O026-06	N-O026-06	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-197	NORM	N-O026-07	N-O026-07	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-198	NORM	N-O026-10	N-O026-10	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
