norm_id	required_phase	application_kind	trigger	reason	owner	review_status
N-GEN-074	C03	PHASE_SPECIFIC	"[""*""]"	N-GEN-074 (Foundation type separation) received rule-level semantic review for C03. The norm governs source, evidence, provenance, unknowns, or initial epistemic inventory.	O012	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-074	C05	PHASE_SPECIFIC	"[""*""]"	N-GEN-074 (Foundation type separation) received rule-level semantic review for C05. The norm governs protocol, route, planning, branching, invariants, or freeze-before-execution.	O012	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-074	C06	PHASE_SPECIFIC	"[""*""]"	N-GEN-074 (Foundation type separation) received rule-level semantic review for C06. The norm governs calculation, cognitive transformation, abstraction, concretization, or microphase integrity.	O012	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-074	C07	PHASE_SPECIFIC	"[""*""]"	N-GEN-074 (Foundation type separation) received rule-level semantic review for C07. The norm governs evidence assessment, research boundary, confidence, counterevidence, or epistemic status.	O012	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-075	C03	PHASE_SPECIFIC	"[""compile"",""semantic_analysis""]"	N-GEN-075 (Typed justification and derivation graph) received rule-level semantic review for C03. The norm governs source, evidence, provenance, unknowns, or initial epistemic inventory.	O012	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-075	C07	PHASE_SPECIFIC	"[""compile"",""semantic_analysis""]"	N-GEN-075 (Typed justification and derivation graph) received rule-level semantic review for C07. The norm governs evidence assessment, research boundary, confidence, counterevidence, or epistemic status.	O012	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-076	C03	PHASE_SPECIFIC	"[""compile"",""semantic_analysis""]"	N-GEN-076 (Premises and derivations remain explicit) received rule-level semantic review for C03. The norm governs source, evidence, provenance, unknowns, or initial epistemic inventory.	O027	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-076	C07	PHASE_SPECIFIC	"[""compile"",""semantic_analysis""]"	N-GEN-076 (Premises and derivations remain explicit) received rule-level semantic review for C07. The norm governs evidence assessment, research boundary, confidence, counterevidence, or epistemic status.	O027	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-077	C03	PHASE_SPECIFIC	"[""compile"",""runtime_policy""]"	N-GEN-077 (Research hypothesis requires validation before normative adoption) received rule-level semantic review for C03. The norm governs source, evidence, provenance, unknowns, or initial epistemic inventory.	O027	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-077	C07	PHASE_SPECIFIC	"[""compile"",""runtime_policy""]"	N-GEN-077 (Research hypothesis requires validation before normative adoption) received rule-level semantic review for C07. The norm governs evidence assessment, research boundary, confidence, counterevidence, or epistemic status.	O027	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-077	C09	PHASE_SPECIFIC	"[""compile"",""runtime_policy""]"	N-GEN-077 (Research hypothesis requires validation before normative adoption) received rule-level semantic review for C09. The norm governs closure candidacy, debts, residual risk, recovery, or state preservation.	O027	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-077	EXTERNAL_ACTION	SURFACE_SPECIFIC	"[""compile"",""runtime_policy""]"	N-GEN-077 (Research hypothesis requires validation before normative adoption) received rule-level semantic review for EXTERNAL_ACTION. The norm governs any route that may affect an external substrate or protected interest.	O027	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-078	ALL_PHASES	ALL_PHASES	"[""cycle_design"",""release""]"	N-GEN-078 (Complete metabolic-cycle crosswalk) received rule-level semantic review for ALL_PHASES. The norm is a cross-phase invariant and applies throughout every C00-C11 transition.	O014	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-078	C09	PHASE_SPECIFIC	"[""cycle_design"",""release""]"	N-GEN-078 (Complete metabolic-cycle crosswalk) received rule-level semantic review for C09. The norm governs closure candidacy, debts, residual risk, recovery, or state preservation.	O014	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-079	PACKAGE_BUILD	SURFACE_SPECIFIC	"[""object_create"",""object_update"",""crosswalk""]"	N-GEN-079 (Single canonical owner per object) received rule-level semantic review for PACKAGE_BUILD. The norm governs package construction, release integrity, or compilation.	O018	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-080	C03	PHASE_SPECIFIC	"[""load"",""restore"",""compile""]"	N-GEN-080 (Historical sources remain non-normative references) received rule-level semantic review for C03. The norm governs source, evidence, provenance, unknowns, or initial epistemic inventory.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-080	C07	PHASE_SPECIFIC	"[""load"",""restore"",""compile""]"	N-GEN-080 (Historical sources remain non-normative references) received rule-level semantic review for C07. The norm governs evidence assessment, research boundary, confidence, counterevidence, or epistemic status.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-080	PACKAGE_BUILD	SURFACE_SPECIFIC	"[""load"",""restore"",""compile""]"	N-GEN-080 (Historical sources remain non-normative references) received rule-level semantic review for PACKAGE_BUILD. The norm governs package construction, release integrity, or compilation.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-081	C03	PHASE_SPECIFIC	"[""release"",""migration"",""restore""]"	N-GEN-081 (Unambiguous version and lineage metadata) received rule-level semantic review for C03. The norm governs source, evidence, provenance, unknowns, or initial epistemic inventory.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-081	C07	PHASE_SPECIFIC	"[""release"",""migration"",""restore""]"	N-GEN-081 (Unambiguous version and lineage metadata) received rule-level semantic review for C07. The norm governs evidence assessment, research boundary, confidence, counterevidence, or epistemic status.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-081	PACKAGE_BUILD	SURFACE_SPECIFIC	"[""release"",""migration"",""restore""]"	N-GEN-081 (Unambiguous version and lineage metadata) received rule-level semantic review for PACKAGE_BUILD. The norm governs package construction, release integrity, or compilation.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-082	C03	PHASE_SPECIFIC	"[""phase:C01"",""phase:C03""]"	N-GEN-082 (Unknown and epistemic assessment are separate objects) received rule-level semantic review for C03. The norm governs source, evidence, provenance, unknowns, or initial epistemic inventory.	O012	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-082	C04	PHASE_SPECIFIC	"[""phase:C01"",""phase:C03""]"	N-GEN-082 (Unknown and epistemic assessment are separate objects) received rule-level semantic review for C04. The norm governs qualification of a question, task, criterion, or epistemic demand.	O012	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-082	C07	PHASE_SPECIFIC	"[""phase:C01"",""phase:C03""]"	N-GEN-082 (Unknown and epistemic assessment are separate objects) received rule-level semantic review for C07. The norm governs evidence assessment, research boundary, confidence, counterevidence, or epistemic status.	O012	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-083	C05	PHASE_SPECIFIC	"[""load:base_pdf""]"	N-GEN-083 (PDF pair as a self-contained passive reference specification) received rule-level semantic review for C05. The norm governs protocol, route, planning, branching, invariants, or freeze-before-execution.	CORE-NORMATIVE-OWNER	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-083	PACKAGE_BUILD	SURFACE_SPECIFIC	"[""load:base_pdf""]"	N-GEN-083 (PDF pair as a self-contained passive reference specification) received rule-level semantic review for PACKAGE_BUILD. The norm governs package construction, release integrity, or compilation.	CORE-NORMATIVE-OWNER	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-083	PACKAGE_LOAD	SURFACE_SPECIFIC	"[""load:base_pdf""]"	N-GEN-083 (PDF pair as a self-contained passive reference specification) received rule-level semantic review for PACKAGE_LOAD. The norm governs package loading and dependency verification.	CORE-NORMATIVE-OWNER	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-083	EXTERNAL_ACTION	SURFACE_SPECIFIC	"[""load:base_pdf""]"	N-GEN-083 (PDF pair as a self-contained passive reference specification) received rule-level semantic review for EXTERNAL_ACTION. The norm governs any route that may affect an external substrate or protected interest.	CORE-NORMATIVE-OWNER	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-084	C03	PHASE_SPECIFIC	"[""load:*""]"	N-GEN-084 (Availability, reconstruction, acceptance, and authorization are distinct) received rule-level semantic review for C03. The norm governs source, evidence, provenance, unknowns, or initial epistemic inventory.	O017	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-084	C05	PHASE_SPECIFIC	"[""load:*""]"	N-GEN-084 (Availability, reconstruction, acceptance, and authorization are distinct) received rule-level semantic review for C05. The norm governs protocol, route, planning, branching, invariants, or freeze-before-execution.	O017	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-084	C07	PHASE_SPECIFIC	"[""load:*""]"	N-GEN-084 (Availability, reconstruction, acceptance, and authorization are distinct) received rule-level semantic review for C07. The norm governs evidence assessment, research boundary, confidence, counterevidence, or epistemic status.	O017	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-084	C09	PHASE_SPECIFIC	"[""load:*""]"	N-GEN-084 (Availability, reconstruction, acceptance, and authorization are distinct) received rule-level semantic review for C09. The norm governs closure candidacy, debts, residual risk, recovery, or state preservation.	O017	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-084	PACKAGE_LOAD	SURFACE_SPECIFIC	"[""load:*""]"	N-GEN-084 (Availability, reconstruction, acceptance, and authorization are distinct) received rule-level semantic review for PACKAGE_LOAD. The norm governs package loading and dependency verification.	O017	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-084	EXTERNAL_ACTION	SURFACE_SPECIFIC	"[""load:*""]"	N-GEN-084 (Availability, reconstruction, acceptance, and authorization are distinct) received rule-level semantic review for EXTERNAL_ACTION. The norm governs any route that may affect an external substrate or protected interest.	O017	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-085	C08	PHASE_SPECIFIC	"[""load:*"",""action:*""]"	N-GEN-085 (Host constraints have precedence) received rule-level semantic review for C08. The norm governs bounded result, representation, instruction, output, or concretization.	O026	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-085	C09	PHASE_SPECIFIC	"[""load:*"",""action:*""]"	N-GEN-085 (Host constraints have precedence) received rule-level semantic review for C09. The norm governs closure candidacy, debts, residual risk, recovery, or state preservation.	O026	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-085	C10	PHASE_SPECIFIC	"[""load:*"",""action:*""]"	N-GEN-085 (Host constraints have precedence) received rule-level semantic review for C10. The norm governs independent review, authority, residual-risk acceptance, or transition to external action.	O026	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-086	PACKAGE_BUILD	SURFACE_SPECIFIC	"[""release:package""]"	N-GEN-086 (One compact archive and two canonical PDFs) received rule-level semantic review for PACKAGE_BUILD. The norm governs package construction, release integrity, or compilation.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-087	C03	PHASE_SPECIFIC	"[""load:*"",""release:package""]"	N-GEN-087 (Passive declarative distribution) received rule-level semantic review for C03. The norm governs source, evidence, provenance, unknowns, or initial epistemic inventory.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-087	C07	PHASE_SPECIFIC	"[""load:*"",""release:package""]"	N-GEN-087 (Passive declarative distribution) received rule-level semantic review for C07. The norm governs evidence assessment, research boundary, confidence, counterevidence, or epistemic status.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-087	PACKAGE_BUILD	SURFACE_SPECIFIC	"[""load:*"",""release:package""]"	N-GEN-087 (Passive declarative distribution) received rule-level semantic review for PACKAGE_BUILD. The norm governs package construction, release integrity, or compilation.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-087	PACKAGE_LOAD	SURFACE_SPECIFIC	"[""load:*"",""release:package""]"	N-GEN-087 (Passive declarative distribution) received rule-level semantic review for PACKAGE_LOAD. The norm governs package loading and dependency verification.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-088	PACKAGE_LOAD	SURFACE_SPECIFIC	"[""load:*""]"	N-GEN-088 (Reference minimum is front-loaded) received rule-level semantic review for PACKAGE_LOAD. The norm governs package loading and dependency verification.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-088	PACKAGE_BUILD	SURFACE_SPECIFIC	"[""load:*""]"	N-GEN-088 (Reference minimum is front-loaded) received rule-level semantic review for PACKAGE_BUILD. The norm governs package construction, release integrity, or compilation.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-088	C03	PHASE_SPECIFIC	"[""load:*""]"	N-GEN-088 (Reference minimum is front-loaded) received rule-level semantic review for C03. The norm governs source, evidence, provenance, unknowns, or initial epistemic inventory.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-088	C05	PHASE_SPECIFIC	"[""load:*""]"	N-GEN-088 (Reference minimum is front-loaded) received rule-level semantic review for C05. The norm governs protocol, route, planning, branching, invariants, or freeze-before-execution.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-088	C07	PHASE_SPECIFIC	"[""load:*""]"	N-GEN-088 (Reference minimum is front-loaded) received rule-level semantic review for C07. The norm governs evidence assessment, research boundary, confidence, counterevidence, or epistemic status.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-089	C05	PHASE_SPECIFIC	"[""load:*""]"	N-GEN-089 (One canonical English pair) received rule-level semantic review for C05. The norm governs protocol, route, planning, branching, invariants, or freeze-before-execution.	O012	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-089	C08	PHASE_SPECIFIC	"[""load:*""]"	N-GEN-089 (One canonical English pair) received rule-level semantic review for C08. The norm governs bounded result, representation, instruction, output, or concretization.	O012	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-089	PACKAGE_BUILD	SURFACE_SPECIFIC	"[""load:*""]"	N-GEN-089 (One canonical English pair) received rule-level semantic review for PACKAGE_BUILD. The norm governs package construction, release integrity, or compilation.	O012	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-089	PACKAGE_LOAD	SURFACE_SPECIFIC	"[""load:*""]"	N-GEN-089 (One canonical English pair) received rule-level semantic review for PACKAGE_LOAD. The norm governs package loading and dependency verification.	O012	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-090	C03	PHASE_SPECIFIC	"[""compile:doctrine""]"	N-GEN-090 (Human-readable compiler route) received rule-level semantic review for C03. The norm governs source, evidence, provenance, unknowns, or initial epistemic inventory.	O007	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-090	C05	PHASE_SPECIFIC	"[""compile:doctrine""]"	N-GEN-090 (Human-readable compiler route) received rule-level semantic review for C05. The norm governs protocol, route, planning, branching, invariants, or freeze-before-execution.	O007	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-090	C07	PHASE_SPECIFIC	"[""compile:doctrine""]"	N-GEN-090 (Human-readable compiler route) received rule-level semantic review for C07. The norm governs evidence assessment, research boundary, confidence, counterevidence, or epistemic status.	O007	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-090	C08	PHASE_SPECIFIC	"[""compile:doctrine""]"	N-GEN-090 (Human-readable compiler route) received rule-level semantic review for C08. The norm governs bounded result, representation, instruction, output, or concretization.	O007	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-090	PACKAGE_BUILD	SURFACE_SPECIFIC	"[""compile:doctrine""]"	N-GEN-090 (Human-readable compiler route) received rule-level semantic review for PACKAGE_BUILD. The norm governs package construction, release integrity, or compilation.	O007	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-091	C08	PHASE_SPECIFIC	"[""load:*""]"	N-GEN-091 (Explicit reconstruction attestation and truthful state) received rule-level semantic review for C08. The norm governs bounded result, representation, instruction, output, or concretization.	O027	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-091	PACKAGE_BUILD	SURFACE_SPECIFIC	"[""load:*""]"	N-GEN-091 (Explicit reconstruction attestation and truthful state) received rule-level semantic review for PACKAGE_BUILD. The norm governs package construction, release integrity, or compilation.	O027	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-091	EXTERNAL_ACTION	SURFACE_SPECIFIC	"[""load:*""]"	N-GEN-091 (Explicit reconstruction attestation and truthful state) received rule-level semantic review for EXTERNAL_ACTION. The norm governs any route that may affect an external substrate or protected interest.	O027	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-092	C03	PHASE_SPECIFIC	"[""load:*""]"	N-GEN-092 (Reference appendices remain non-normative by default) received rule-level semantic review for C03. The norm governs source, evidence, provenance, unknowns, or initial epistemic inventory.	O014	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-092	C05	PHASE_SPECIFIC	"[""load:*""]"	N-GEN-092 (Reference appendices remain non-normative by default) received rule-level semantic review for C05. The norm governs protocol, route, planning, branching, invariants, or freeze-before-execution.	O014	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-092	C07	PHASE_SPECIFIC	"[""load:*""]"	N-GEN-092 (Reference appendices remain non-normative by default) received rule-level semantic review for C07. The norm governs evidence assessment, research boundary, confidence, counterevidence, or epistemic status.	O014	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-093	C03	PHASE_SPECIFIC	"[""load:*"",""rule_change"",""version_release""]"	N-GEN-093 (Typed dimensions of rule acceptance) received rule-level semantic review for C03. The norm governs source, evidence, provenance, unknowns, or initial epistemic inventory.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-093	C05	PHASE_SPECIFIC	"[""load:*"",""rule_change"",""version_release""]"	N-GEN-093 (Typed dimensions of rule acceptance) received rule-level semantic review for C05. The norm governs protocol, route, planning, branching, invariants, or freeze-before-execution.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-093	C07	PHASE_SPECIFIC	"[""load:*"",""rule_change"",""version_release""]"	N-GEN-093 (Typed dimensions of rule acceptance) received rule-level semantic review for C07. The norm governs evidence assessment, research boundary, confidence, counterevidence, or epistemic status.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-093	C08	PHASE_SPECIFIC	"[""load:*"",""rule_change"",""version_release""]"	N-GEN-093 (Typed dimensions of rule acceptance) received rule-level semantic review for C08. The norm governs bounded result, representation, instruction, output, or concretization.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-093	PACKAGE_LOAD	SURFACE_SPECIFIC	"[""load:*"",""rule_change"",""version_release""]"	N-GEN-093 (Typed dimensions of rule acceptance) received rule-level semantic review for PACKAGE_LOAD. The norm governs package loading and dependency verification.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-093	EXTERNAL_ACTION	SURFACE_SPECIFIC	"[""load:*"",""rule_change"",""version_release""]"	N-GEN-093 (Typed dimensions of rule acceptance) received rule-level semantic review for EXTERNAL_ACTION. The norm governs any route that may affect an external substrate or protected interest.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-094	C03	PHASE_SPECIFIC	"[""load:*"",""rule_change"",""version_release""]"	N-GEN-094 (Complete rule-reconstruction matrix) received rule-level semantic review for C03. The norm governs source, evidence, provenance, unknowns, or initial epistemic inventory.	O027	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-094	C07	PHASE_SPECIFIC	"[""load:*"",""rule_change"",""version_release""]"	N-GEN-094 (Complete rule-reconstruction matrix) received rule-level semantic review for C07. The norm governs evidence assessment, research boundary, confidence, counterevidence, or epistemic status.	O027	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-094	C08	PHASE_SPECIFIC	"[""load:*"",""rule_change"",""version_release""]"	N-GEN-094 (Complete rule-reconstruction matrix) received rule-level semantic review for C08. The norm governs bounded result, representation, instruction, output, or concretization.	O027	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-094	PACKAGE_BUILD	SURFACE_SPECIFIC	"[""load:*"",""rule_change"",""version_release""]"	N-GEN-094 (Complete rule-reconstruction matrix) received rule-level semantic review for PACKAGE_BUILD. The norm governs package construction, release integrity, or compilation.	O027	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-094	EXTERNAL_ACTION	SURFACE_SPECIFIC	"[""load:*"",""rule_change"",""version_release""]"	N-GEN-094 (Complete rule-reconstruction matrix) received rule-level semantic review for EXTERNAL_ACTION. The norm governs any route that may affect an external substrate or protected interest.	O027	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-095	C03	PHASE_SPECIFIC	"[""load:*"",""rule_change"",""version_release""]"	N-GEN-095 (Complete disposition of predecessor rules) received rule-level semantic review for C03. The norm governs source, evidence, provenance, unknowns, or initial epistemic inventory.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-095	C07	PHASE_SPECIFIC	"[""load:*"",""rule_change"",""version_release""]"	N-GEN-095 (Complete disposition of predecessor rules) received rule-level semantic review for C07. The norm governs evidence assessment, research boundary, confidence, counterevidence, or epistemic status.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-095	EXTERNAL_ACTION	SURFACE_SPECIFIC	"[""load:*"",""rule_change"",""version_release""]"	N-GEN-095 (Complete disposition of predecessor rules) received rule-level semantic review for EXTERNAL_ACTION. The norm governs any route that may affect an external substrate or protected interest.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-096	C03	PHASE_SPECIFIC	"[""load:*"",""rule_change"",""version_release""]"	N-GEN-096 (Reconstruction omission HOLD and repair) received rule-level semantic review for C03. The norm governs source, evidence, provenance, unknowns, or initial epistemic inventory.	O027	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-096	C07	PHASE_SPECIFIC	"[""load:*"",""rule_change"",""version_release""]"	N-GEN-096 (Reconstruction omission HOLD and repair) received rule-level semantic review for C07. The norm governs evidence assessment, research boundary, confidence, counterevidence, or epistemic status.	O027	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-096	PACKAGE_BUILD	SURFACE_SPECIFIC	"[""load:*"",""rule_change"",""version_release""]"	N-GEN-096 (Reconstruction omission HOLD and repair) received rule-level semantic review for PACKAGE_BUILD. The norm governs package construction, release integrity, or compilation.	O027	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-GEN-097	PACKAGE_BUILD	SURFACE_SPECIFIC	"[""rule_create"",""rule_change"",""version_release""]"	N-GEN-097 (Positive normative core of every primary formulation) received rule-level semantic review for PACKAGE_BUILD. The norm governs package construction, release integrity, or compilation.	O025	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-O001-01	C00	PHASE_SPECIFIC	"[""organ:O001""]"	N-O001-01 (Input literalness) received rule-level semantic review for C00. The norm governs literal input capture, source identity, or initial phenomenon registration.	O001	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-O001-02	C00	PHASE_SPECIFIC	"[""organ:O001""]"	N-O001-02 (Multiplicity of phenomena) received rule-level semantic review for C00. The norm governs literal input capture, source identity, or initial phenomenon registration.	O001	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-O001-02	C01	PHASE_SPECIFIC	"[""organ:O001""]"	N-O001-02 (Multiplicity of phenomena) received rule-level semantic review for C01. The norm governs phenomenon separation, boundary formation, perspective, or declared exclusions.	O001	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-O001-03	C00	PHASE_SPECIFIC	"[""organ:O001""]"	N-O001-03 (Phenomenon type) received rule-level semantic review for C00. The norm governs literal input capture, source identity, or initial phenomenon registration.	O001	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-O001-03	C03	PHASE_SPECIFIC	"[""organ:O001""]"	N-O001-03 (Phenomenon type) received rule-level semantic review for C03. The norm governs source, evidence, provenance, unknowns, or initial epistemic inventory.	O001	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-O001-03	C07	PHASE_SPECIFIC	"[""organ:O001""]"	N-O001-03 (Phenomenon type) received rule-level semantic review for C07. The norm governs evidence assessment, research boundary, confidence, counterevidence, or epistemic status.	O001	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-O001-04	ALL_PHASES	ALL_PHASES	"[""organ:O001""]"	N-O001-04 (Initial significance) received rule-level semantic review for ALL_PHASES. The norm is a cross-phase invariant and applies throughout every C00-C11 transition.	O001	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-O001-04	C00	PHASE_SPECIFIC	"[""organ:O001""]"	N-O001-04 (Initial significance) received rule-level semantic review for C00. The norm governs literal input capture, source identity, or initial phenomenon registration.	O001	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-O001-04	C08	PHASE_SPECIFIC	"[""organ:O001""]"	N-O001-04 (Initial significance) received rule-level semantic review for C08. The norm governs bounded result, representation, instruction, output, or concretization.	O001	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-O001-05	C00	PHASE_SPECIFIC	"[""organ:O001""]"	N-O001-05 (Result return) received rule-level semantic review for C00. The norm governs literal input capture, source identity, or initial phenomenon registration.	O001	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-O001-05	C03	PHASE_SPECIFIC	"[""organ:O001""]"	N-O001-05 (Result return) received rule-level semantic review for C03. The norm governs source, evidence, provenance, unknowns, or initial epistemic inventory.	O001	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-O001-05	C07	PHASE_SPECIFIC	"[""organ:O001""]"	N-O001-05 (Result return) received rule-level semantic review for C07. The norm governs evidence assessment, research boundary, confidence, counterevidence, or epistemic status.	O001	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-O001-05	C08	PHASE_SPECIFIC	"[""organ:O001""]"	N-O001-05 (Result return) received rule-level semantic review for C08. The norm governs bounded result, representation, instruction, output, or concretization.	O001	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-O001-05	C09	PHASE_SPECIFIC	"[""organ:O001""]"	N-O001-05 (Result return) received rule-level semantic review for C09. The norm governs closure candidacy, debts, residual risk, recovery, or state preservation.	O001	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-O001-05	C11	PHASE_SPECIFIC	"[""organ:O001""]"	N-O001-05 (Result return) received rule-level semantic review for C11. The norm governs execution record, observed effect, state update, next input, or terminal closure.	O001	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-O001-05	EXTERNAL_ACTION	SURFACE_SPECIFIC	"[""organ:O001""]"	N-O001-05 (Result return) received rule-level semantic review for EXTERNAL_ACTION. The norm governs any route that may affect an external substrate or protected interest.	O001	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-O001-06	C00	PHASE_SPECIFIC	"[""organ:O001""]"	N-O001-06 (Input unknowns) received rule-level semantic review for C00. The norm governs literal input capture, source identity, or initial phenomenon registration.	O001	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-O001-06	C03	PHASE_SPECIFIC	"[""organ:O001""]"	N-O001-06 (Input unknowns) received rule-level semantic review for C03. The norm governs source, evidence, provenance, unknowns, or initial epistemic inventory.	O001	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
N-O001-06	C04	PHASE_SPECIFIC	"[""organ:O001""]"	N-O001-06 (Input unknowns) received rule-level semantic review for C04. The norm governs qualification of a question, task, criterion, or epistemic demand.	O001	RULE_LEVEL_SEMANTIC_AUDIT_V2.22
